d:cdsxmatch,i:fid,i:jd,i:magpsf,i:objectId,i:sigmapsf
Candidate_YSO,2,2459108.9870486,19.083195,ZTF18abxvzcx,0.17786464
Candidate_YSO,2,2459107.0237616,19.1203,ZTF18abxvzcx,0.1849133
Candidate_YSO,2,2458903.6501505,19.073963,ZTF18abxvzcx,0.13907216
Candidate_YSO,2,2458860.7515625,19.062374,ZTF18abxvzcx,0.15731671
Candidate_YSO,2,2458860.7220718,18.779757,ZTF18abxvzcx,0.13773398
Candidate_YSO,2,2458860.7161343,19.06062,ZTF18abxvzcx,0.17685592
Candidate_YSO,2,2458846.7745486,19.419195,ZTF18abxvzcx,0.16041207
Candidate_YSO,2,2458833.8193171,19.22748,ZTF18abxvzcx,0.21237764
Candidate_YSO,2,2458806.8283102,19.491566,ZTF18abxvzcx,0.18340188000000002
Candidate_YSO,2,2458791.9693056,19.041807,ZTF18abxvzcx,0.11005922
Candidate_YSO,2,2458791.9688542,19.55518,ZTF18abxvzcx,0.20872486
Star,2,2459825.9560648,19.105934,ZTF17aabvumx,0.17359416
Star,1,2459823.9519907,18.874216,ZTF17aabvumx,0.15282261
Star,2,2459801.9928356,17.740946,ZTF17aabvumx,0.061884023
Star,2,2459801.9903588,17.740842999999998,ZTF17aabvumx,0.049310092
Star,2,2459801.9879051,17.705078,ZTF17aabvumx,0.056961685000000005
Star,2,2459801.9854398,17.742071,ZTF17aabvumx,0.064257786
Star,2,2459801.9829861,17.65661,ZTF17aabvumx,0.060370702000000005
Star,2,2459800.9905671,17.33596,ZTF17aabvumx,0.051756130000000004
Star,2,2459800.9881019,17.243732,ZTF17aabvumx,0.060031474
Star,2,2459678.7066782,18.019323,ZTF17aabvumx,0.08985125000000001
Star,1,2459678.6607523,18.561188,ZTF17aabvumx,0.11381023400000001
Star,1,2459674.6550231,18.504667,ZTF17aabvumx,0.12306000000000002
Star,2,2459672.671713,17.342295,ZTF17aabvumx,0.08593435
Star,1,2459672.657419,18.44617,ZTF17aabvumx,0.09618565
Star,2,2459629.6493171,17.732246,ZTF17aabvumx,0.054046527000000004
Star,2,2459625.6495486,18.093939,ZTF17aabvumx,0.059866010000000004
Star,2,2459623.7540856,18.840158,ZTF17aabvumx,0.15910625
Star,1,2459550.7771065,18.341719,ZTF17aabvumx,0.0708187
Star,2,2459538.7758218,18.465956,ZTF17aabvumx,0.15339929
Star,2,2459532.9216898,17.65251,ZTF17aabvumx,0.049489554000000005
Star,1,2459532.9027778,18.159147,ZTF17aabvumx,0.07104667
Star,2,2459530.8790741,17.948803,ZTF17aabvumx,0.06708573500000001
Star,1,2459525.8411921,18.713097,ZTF17aabvumx,0.09324262
Star,2,2459523.9946296,18.581318,ZTF17aabvumx,0.07145853
Star,2,2459521.9467593,18.267284,ZTF17aabvumx,0.06365184
Star,1,2459521.8398032,18.425304,ZTF17aabvumx,0.08599764
Star,1,2459517.9422569,17.937511,ZTF17aabvumx,0.06037592
Star,2,2459517.9377894,17.17763,ZTF17aabvumx,0.041484836000000004
Star,1,2459509.8887731,18.87863,ZTF17aabvumx,0.14500591000000002
Star,1,2459503.9634722,19.805698,ZTF17aabvumx,0.18326789000000002
Star,2,2459496.9601968,18.127771,ZTF17aabvumx,0.07660860600000001
Star,1,2459496.8929745,18.492544,ZTF17aabvumx,0.11011296
Star,1,2459489.9843056,18.971872,ZTF17aabvumx,0.11515804
Star,2,2459489.9415394,19.64307,ZTF17aabvumx,0.14024436
Star,2,2459487.9848843,17.6177,ZTF17aabvumx,0.051106703
Star,1,2459487.9508565,18.193829,ZTF17aabvumx,0.09590172
Star,1,2459483.9489468,18.512657,ZTF17aabvumx,0.1284292
Star,2,2459477.9911343,17.547787,ZTF17aabvumx,0.049099453
Star,1,2459477.8840046,18.209404,ZTF17aabvumx,0.12658551
Star,1,2459475.9659838,19.62556,ZTF17aabvumx,0.18483469
Star,2,2459472.9992361,18.780247,ZTF17aabvumx,0.08961887
Star,1,2459472.9447917,18.654524,ZTF17aabvumx,0.10054225
Star,1,2459469.9979745,18.02103,ZTF17aabvumx,0.073076576
Star,2,2459469.9782755,17.204205,ZTF17aabvumx,0.038712993
Star,2,2459466.9775694,16.593857,ZTF17aabvumx,0.029443856
Star,1,2459466.948669,17.954697,ZTF17aabvumx,0.0772378
Star,2,2459464.9945023,18.53944,ZTF17aabvumx,0.1213392
Star,1,2459464.9711227,18.46452,ZTF17aabvumx,0.09782227
Star,1,2459459.9519329,17.804892,ZTF17aabvumx,0.059599113
Star,1,2459453.9503819,18.099777,ZTF17aabvumx,0.08014725
Star,2,2459435.9919097,18.732452,ZTF17aabvumx,0.11449461400000001
Star,2,2459435.989456,18.678642,ZTF17aabvumx,0.12757061
Star,2,2459435.9845255,18.764156,ZTF17aabvumx,0.11848556
Star,2,2459435.9820602,18.769241,ZTF17aabvumx,0.16199237
Star,2,2459434.9913773,18.30816,ZTF17aabvumx,0.11797463
Star,2,2459434.988912,18.418604,ZTF17aabvumx,0.08407924
Star,2,2459434.9864583,18.478601,ZTF17aabvumx,0.08366865
Star,2,2459434.9839931,18.33772,ZTF17aabvumx,0.1049252
Star,2,2459434.9815394,18.414263,ZTF17aabvumx,0.09746466000000001
Star,1,2459316.6985185,18.708628,ZTF17aabvumx,0.1238859
Star,2,2459316.6646991,17.875853,ZTF17aabvumx,0.06739937
Star,1,2459314.6964468,18.434357,ZTF17aabvumx,0.12635574
Star,2,2459314.6593171,17.514914,ZTF17aabvumx,0.04288141
Star,2,2459310.6757986,18.564056,ZTF17aabvumx,0.10770597
Star,1,2459310.6585185,19.390322,ZTF17aabvumx,0.16165847
Star,2,2459308.6750579,16.671839,ZTF17aabvumx,0.044268657
Star,2,2459306.7058681,18.32348,ZTF17aabvumx,0.089314684
Star,2,2459303.6658449,18.11033,ZTF17aabvumx,0.07708754400000001
Star,1,2459301.7168981,18.584967,ZTF17aabvumx,0.19501363
Star,2,2459301.6553125,17.940727,ZTF17aabvumx,0.08544574
Star,2,2459298.6515509,17.578417,ZTF17aabvumx,0.07062979
Star,2,2459296.6555671,18.247578,ZTF17aabvumx,0.12714382
Star,2,2459292.7079051,17.243282,ZTF17aabvumx,0.040848672
Star,1,2459292.6523611,17.93503,ZTF17aabvumx,0.062731646
Star,1,2459280.7220139,19.199312,ZTF17aabvumx,0.14472328
Star,2,2459280.6661111,18.289433,ZTF17aabvumx,0.06648205
Star,1,2459276.6898032,18.410738,ZTF17aabvumx,0.09768834
Star,2,2459276.6511111,18.291536,ZTF17aabvumx,0.0710905
Star,1,2459274.6478125,18.250677,ZTF17aabvumx,0.1014466
Star,2,2459272.6933333,18.499628,ZTF17aabvumx,0.11718929
Star,1,2459272.6861806,18.561785,ZTF17aabvumx,0.108167894
Star,1,2459270.7285995,18.864506,ZTF17aabvumx,0.16301006
Star,2,2459270.6488194,17.747087,ZTF17aabvumx,0.08305528
Star,2,2459268.7352083,18.067581,ZTF17aabvumx,0.11755720500000001
Star,2,2459257.7383102,18.70429,ZTF17aabvumx,0.11644304500000001
Star,1,2459257.6846528,18.69645,ZTF17aabvumx,0.09566318
Star,2,2459255.7644907,17.730242,ZTF17aabvumx,0.047155842
Star,1,2459255.6874769,18.140846,ZTF17aabvumx,0.077546194
Star,2,2459251.6910301,17.929579,ZTF17aabvumx,0.06505199
Star,2,2459249.7064005,18.054941,ZTF17aabvumx,0.060624870000000004
Star,2,2459233.7433449,19.697401,ZTF17aabvumx,0.13566479
Star,1,2459231.7281944,18.45509,ZTF17aabvumx,0.08242604
Star,2,2459231.7071296,17.412859,ZTF17aabvumx,0.0502904
Star,2,2459229.7348843,16.705675,ZTF17aabvumx,0.042768303
Star,2,2459227.7701389,17.075584,ZTF17aabvumx,0.041387405
Star,1,2459227.7148611,17.83928,ZTF17aabvumx,0.05430045
Star,2,2459225.7540278,18.72816,ZTF17aabvumx,0.09222751
Star,1,2459223.6723032,18.289131,ZTF17aabvumx,0.08821539
Star,2,2459221.7494444,17.744234,ZTF17aabvumx,0.053349275
Star,2,2459219.7665625,18.483713,ZTF17aabvumx,0.082598716
Star,2,2459215.7745602,18.780388,ZTF17aabvumx,0.117282175
Star,1,2459205.7975463,19.205269,ZTF17aabvumx,0.14356829000000002
Star,2,2459205.7243519,17.601212,ZTF17aabvumx,0.046391454000000006
Star,1,2459203.831956,19.034126,ZTF17aabvumx,0.10840116
Star,2,2459203.7792477,18.806562,ZTF17aabvumx,0.09602872
Star,1,2459198.8432407,18.057041,ZTF17aabvumx,0.07891152
Star,2,2459198.784213,17.254253,ZTF17aabvumx,0.03660908
Star,1,2459193.8403009,17.83635,ZTF17aabvumx,0.05197259
Star,2,2459193.8022338,16.97484,ZTF17aabvumx,0.031932652
Star,1,2459188.9092593,18.10911,ZTF17aabvumx,0.07790313
Star,2,2459188.8195023,17.357203,ZTF17aabvumx,0.044970255
Star,2,2459179.856331,18.080017,ZTF17aabvumx,0.06341608600000001
Star,1,2459176.8805093,19.06192,ZTF17aabvumx,0.088194214
Star,1,2459170.9281134,19.239658,ZTF17aabvumx,0.14997339
Star,2,2459170.9023264,18.335768,ZTF17aabvumx,0.07802295000000001
Star,1,2459168.8664236,17.902678,ZTF17aabvumx,0.06309478
Star,2,2459168.8507407,17.05471,ZTF17aabvumx,0.03525997
Star,2,2459166.9974884,18.591223,ZTF17aabvumx,0.094662674
Star,1,2459166.9479282,18.682295,ZTF17aabvumx,0.09157102
Star,1,2459164.921088,19.102121,ZTF17aabvumx,0.13402262
Star,2,2459152.9430903,18.014347,ZTF17aabvumx,0.053243928
Star,1,2459152.8689352,18.451624,ZTF17aabvumx,0.10980485400000001
Star,2,2459145.8805903,17.990185,ZTF17aabvumx,0.08081923
Star,1,2459139.9393866,18.417957,ZTF17aabvumx,0.09669209000000001
Star,1,2459137.9413889,18.05053,ZTF17aabvumx,0.07596815
Star,2,2459137.8947454,17.312382,ZTF17aabvumx,0.0513454
Star,2,2459125.9822801,16.99259,ZTF17aabvumx,0.043311335
Star,1,2459125.9423148,17.92863,ZTF17aabvumx,0.0734446
Star,2,2459124.8637963,18.21066,ZTF17aabvumx,0.07567359
Star,2,2459124.001713,16.49184,ZTF17aabvumx,0.032006826
Star,2,2459122.9925463,16.696968,ZTF17aabvumx,0.037072763
Star,1,2459121.9048032,17.472109,ZTF17aabvumx,0.061216716000000004
Star,2,2459121.0230903,15.915446,ZTF17aabvumx,0.026140029000000002
Star,1,2459120.0026505,17.794226,ZTF17aabvumx,0.060992472000000006
Star,2,2459119.9625694,17.275621,ZTF17aabvumx,0.03838829
Star,2,2459119.0303935,18.53254,ZTF17aabvumx,0.06705652000000001
Star,1,2459117.0214352,17.89187,ZTF17aabvumx,0.07173513000000001
Star,1,2459117.0209722,17.88217,ZTF17aabvumx,0.06018517
Star,2,2459116.9203009,17.489136,ZTF17aabvumx,0.055207815
Star,1,2459115.0238889,18.229065,ZTF17aabvumx,0.08831974000000001
Star,2,2459114.9860764,17.15965,ZTF17aabvumx,0.047006547
Star,1,2459096.9951968,18.60627,ZTF17aabvumx,0.12395944
Star,2,2459096.9324421,18.41026,ZTF17aabvumx,0.10767494
Star,1,2459095.0083333,18.068123,ZTF17aabvumx,0.0841056
Star,2,2459094.9496991,17.198538,ZTF17aabvumx,0.05525107
Star,1,2459092.9752199,18.987783,ZTF17aabvumx,0.15588263
Star,2,2458903.6496991,18.702171,ZTF17aabvumx,0.1175639
Star,1,2458903.6268403,18.991482,ZTF17aabvumx,0.12870973
Star,1,2458903.6140394,19.01721,ZTF17aabvumx,0.17743081
Star,2,2458900.7240046,19.28257,ZTF17aabvumx,0.16713809999999998
Star,2,2458899.6448495,18.563635,ZTF17aabvumx,0.11795378000000001
Star,1,2458887.7283796,18.653053,ZTF17aabvumx,0.15196092
Star,2,2458877.6661343,18.277992,ZTF17aabvumx,0.08255902
Star,2,2458877.6504977,18.31908,ZTF17aabvumx,0.09855182
Star,1,2458867.7253935,18.935188,ZTF17aabvumx,0.13056852
Fail,2,2458863.7063426,17.323301,ZTF17aabvumx,0.048324164
Fail,1,2458863.6543171,18.020502,ZTF17aabvumx,0.13134266
Star,2,2458860.7165856,19.203539,ZTF17aabvumx,0.17527221
Star,2,2458846.7740972,18.623999,ZTF17aabvumx,0.12405269999999999
Star,1,2458846.7331134,18.75959,ZTF17aabvumx,0.11770572500000001
Star,2,2458836.9371296,18.772476,ZTF17aabvumx,0.111304
Star,2,2458833.7934259,18.458536,ZTF17aabvumx,0.11132784
Star,2,2458833.775787,18.579777,ZTF17aabvumx,0.10655049999999999
Star,2,2458823.8578241,17.782848,ZTF17aabvumx,0.12607066
Star,2,2458814.7262269,17.471619,ZTF17aabvumx,0.0865223
Star,2,2458805.8867014,18.379059,ZTF17aabvumx,0.10578165
Star,1,2458804.8956134,18.015755,ZTF17aabvumx,0.08575769
Star,2,2458804.8557407,17.663479,ZTF17aabvumx,0.05044156
Star,1,2458794.7738426,18.423124,ZTF17aabvumx,0.11655943
Star,2,2458791.9697569,18.280113,ZTF17aabvumx,0.08241424
Star,1,2458791.8163657,19.333363,ZTF17aabvumx,0.1868868
YSO,1,2459825.9845602,16.10544,ZTF18aaaejbo,0.04619922
YSO_Candidate,2,2459825.9560648,15.319628,ZTF18aaaejbo,0.04346505
YSO,1,2459674.6550231,16.675518,ZTF18aaaejbo,0.061682057000000005
YSO,1,2459672.657419,16.73037,ZTF18aaaejbo,0.07381907
YSO,2,2459640.7151736,15.629877,ZTF18aaaejbo,0.06358627
Candidate_YSO,2,2459629.6493171,16.114193,ZTF18aaaejbo,0.06754672
YSO,1,2459625.6908796,16.39653,ZTF18aaaejbo,0.0339594
Candidate_YSO,2,2459625.6495486,15.517942,ZTF18aaaejbo,0.08130568
Candidate_YSO,1,2459623.7134954,17.149582,ZTF18aaaejbo,0.08659373000000001
Candidate_YSO,2,2459532.9216898,15.010747,ZTF18aaaejbo,0.035473436000000004
YSO,1,2459532.9027778,15.810219,ZTF18aaaejbo,0.036885057
Candidate_YSO,1,2459483.9489468,15.628662,ZTF18aaaejbo,0.029547319000000002
YSO,1,2459472.9447917,15.682288,ZTF18aaaejbo,0.034739707
Candidate_YSO,1,2459464.9711227,16.943727,ZTF18aaaejbo,0.03470819
Candidate_YSO,1,2459462.9835301,16.811193,ZTF18aaaejbo,0.02922286
Candidate_YSO,1,2459459.9519329,17.099682,ZTF18aaaejbo,0.06130336
Candidate_YSO,1,2459453.9503819,16.466112,ZTF18aaaejbo,0.039185144000000005
YSO,2,2459436.9928356,15.138511,ZTF18aaaejbo,0.055483740000000004
Candidate_YSO,2,2459436.9903704,15.055582,ZTF18aaaejbo,0.04890408
Candidate_YSO,2,2459436.9879167,15.180352,ZTF18aaaejbo,0.035511937
YSO,2,2459436.9829977,14.997712,ZTF18aaaejbo,0.036468197
YSO,2,2459435.9919097,14.879359000000001,ZTF18aaaejbo,0.031674680000000004
Candidate_YSO,2,2459435.9845255,14.869704,ZTF18aaaejbo,0.026968930000000002
Candidate_YSO,2,2459435.9820602,14.771193,ZTF18aaaejbo,0.049142987000000006
Candidate_YSO,2,2459316.6646991,16.169567,ZTF18aaaejbo,0.047107928
YSO,1,2459312.6986921,15.278338,ZTF18aaaejbo,0.0268369
Candidate_YSO,2,2459312.6806366,14.223013,ZTF18aaaejbo,0.024247035
Candidate_YSO,2,2459308.6750579,15.748745,ZTF18aaaejbo,0.017938476000000002
YSO,1,2459301.7168981,15.412961,ZTF18aaaejbo,0.023727084000000002
Candidate_YSO,2,2459301.6553125,14.516292,ZTF18aaaejbo,0.022987394
YSO,1,2459296.6744213,16.518131,ZTF18aaaejbo,0.04734812
Candidate_YSO,2,2459296.6555671,15.299345,ZTF18aaaejbo,0.023347510000000002
YSO,2,2459292.7079051,14.394769,ZTF18aaaejbo,0.024452167
YSO,1,2459292.6523611,15.524351,ZTF18aaaejbo,0.030530695000000004
YSO,1,2459290.707963,15.464365,ZTF18aaaejbo,0.027782211
YSO,1,2459270.7285995,17.256212,ZTF18aaaejbo,0.07913266000000001
Candidate_YSO,2,2459260.7327199,16.344465,ZTF18aaaejbo,0.06294112
YSO,1,2459260.7082523,17.29517,ZTF18aaaejbo,0.08625316
Candidate_YSO,2,2459251.6910301,16.35768,ZTF18aaaejbo,0.07650598
Candidate_YSO,1,2459251.665162,17.430956,ZTF18aaaejbo,0.08636136
YSO,2,2459249.7064005,16.06685,ZTF18aaaejbo,0.051545350000000004
YSO,1,2459249.6640278,16.905231,ZTF18aaaejbo,0.09383463
YSO,1,2459233.8011111,16.603512,ZTF18aaaejbo,0.057497963000000006
Candidate_YSO,2,2459233.7433449,15.811277,ZTF18aaaejbo,0.061070826
Unknown,1,2459231.7281944,17.4776,ZTF18aaaejbo,0.10166518000000001
Candidate_YSO,2,2459231.7071296,16.071405,ZTF18aaaejbo,0.10125548000000001
YSO,1,2459227.7148611,16.972923,ZTF18aaaejbo,0.0807286
Candidate_YSO,2,2459219.7665625,16.306372,ZTF18aaaejbo,0.06077055
Candidate_YSO,1,2459215.6946759,17.247587,ZTF18aaaejbo,0.060773566
YSO,1,2459205.7975463,17.08746,ZTF18aaaejbo,0.078372546
YSO,2,2459205.7243519,16.441227,ZTF18aaaejbo,0.09393991500000001
YSO,1,2459203.831956,16.909332,ZTF18aaaejbo,0.048704226
Candidate_YSO,1,2459200.8084722,16.219473,ZTF18aaaejbo,0.0663242
YSO,1,2459198.8432407,16.855415,ZTF18aaaejbo,0.054763652
YSO,2,2459198.784213,16.782001,ZTF18aaaejbo,0.056667075000000004
YSO,1,2459196.8438657,16.35485,ZTF18aaaejbo,0.049183596
YSO,1,2459190.8478935,16.013369,ZTF18aaaejbo,0.039672405
YSO,1,2459179.9224421,15.844308999999999,ZTF18aaaejbo,0.032691278000000004
Candidate_YSO,2,2459179.856331,15.072298,ZTF18aaaejbo,0.025477242
YSO,2,2459175.8666782,15.871973,ZTF18aaaejbo,0.065396406
YSO,1,2459168.8664236,16.57002,ZTF18aaaejbo,0.05002939
Candidate_YSO,2,2459168.8507407,15.920686,ZTF18aaaejbo,0.041098166000000005
YSO,1,2459164.921088,16.102795,ZTF18aaaejbo,0.0478389
Fail,2,2459152.9430903,15.592404,ZTF18aaaejbo,0.03991154
YSO,1,2459152.8689352,16.619816,ZTF18aaaejbo,0.0634501
YSO,2,2459143.9619676,16.053814,ZTF18aaaejbo,0.02015874
Candidate_YSO,1,2459125.9423148,17.201847,ZTF18aaaejbo,0.10546176
YSO,1,2459121.9048032,16.578775,ZTF18aaaejbo,0.07465294
Candidate_YSO,2,2459119.9625694,15.86309,ZTF18aaaejbo,0.08847308
Candidate_YSO,2,2459119.0303935,15.803351,ZTF18aaaejbo,0.037025034000000005
YSO,1,2459117.0214352,16.8881,ZTF18aaaejbo,0.06882682
YSO,1,2459117.0209722,16.783092,ZTF18aaaejbo,0.09151377000000001
Candidate_YSO,1,2459115.0238889,17.026117,ZTF18aaaejbo,0.036483772000000005
Candidate_YSO,2,2459114.9860764,15.898021,ZTF18aaaejbo,0.048138727000000006
Candidate_YSO,2,2459108.9884606,15.630625,ZTF18aaaejbo,0.017872918
YSO,1,2459096.9951968,16.463896,ZTF18aaaejbo,0.042005856
Candidate_YSO,2,2459096.9324421,15.641106,ZTF18aaaejbo,0.06780539000000001
YSO,1,2459095.0083333,16.105415,ZTF18aaaejbo,0.04023943
YSO,2,2459094.9496991,15.182953,ZTF18aaaejbo,0.054164525000000005
Candidate_YSO,1,2459092.9752199,16.563232,ZTF18aaaejbo,0.067880064
YSO,1,2458917.671875,16.321594,ZTF18aaaejbo,0.07495147
Candidate_YSO,1,2458909.672338,16.532803,ZTF18aaaejbo,0.06753856
Candidate_YSO,2,2458909.6288194,15.46261,ZTF18aaaejbo,0.045692917
Candidate_YSO,2,2458903.6496991,15.687308,ZTF18aaaejbo,0.034460958
Candidate_YSO,1,2458903.6268403,16.70551,ZTF18aaaejbo,0.05460866
YSO,2,2458900.7240046,15.476835,ZTF18aaaejbo,0.049437795
Candidate_YSO,1,2458899.6713426,16.478924,ZTF18aaaejbo,0.021040076
Candidate_YSO,2,2458899.6448495,15.527681,ZTF18aaaejbo,0.05278816
Candidate_YSO,1,2458887.7283796,17.225899,ZTF18aaaejbo,0.08180634
YSO,1,2458886.711794,16.48218,ZTF18aaaejbo,0.037976522000000006
Candidate_YSO,2,2458886.6331944,15.764693,ZTF18aaaejbo,0.018687783
Candidate_YSO,2,2458877.6661343,16.025629,ZTF18aaaejbo,0.062103740000000004
YSO,2,2458877.6504977,16.279274,ZTF18aaaejbo,0.06278131
Fail,1,2458867.7253935,16.441375999999998,ZTF18aaaejbo,0.045453113
Candidate_YSO,2,2458863.7063426,15.622515,ZTF18aaaejbo,0.030437293
Fail,1,2458863.6543171,16.469141,ZTF18aaaejbo,0.052604426
Candidate_YSO,2,2458860.7165856,16.168278,ZTF18aaaejbo,0.045429047
Candidate_YSO,2,2458860.7093287,16.022083,ZTF18aaaejbo,0.045737434
YSO,1,2458860.6233565,16.465725,ZTF18aaaejbo,0.044070173000000004
Candidate_YSO,2,2458850.6407755,15.789293,ZTF18aaaejbo,0.04431273
Candidate_YSO,2,2458846.7740972,16.187538,ZTF18aaaejbo,0.05840285
YSO,2,2458833.775787,16.674803,ZTF18aaaejbo,0.05881502
YSO,1,2458833.7056829,17.074526,ZTF18aaaejbo,0.059953466000000004
Candidate_YSO,2,2458814.7262269,15.786650999999999,ZTF18aaaejbo,0.06448585500000001
Candidate_YSO,2,2458805.8867014,14.170048,ZTF18aaaejbo,0.024291487
Candidate_YSO,1,2458804.8956134,15.486794,ZTF18aaaejbo,0.03294235
Candidate_YSO,2,2458804.8557407,14.558125,ZTF18aaaejbo,0.026788961
YSO,1,2458800.0072338,16.239916,ZTF18aaaejbo,0.038305532
YSO,2,2458799.8558449,15.687218,ZTF18aaaejbo,0.05115243
YSO,2,2459629.7406713,18.81465,ZTF18actaawg,0.105140574
YSO,2,2459622.6897338,19.309292,ZTF18actaawg,0.14764251
YSO,2,2459526.8443519,19.094082,ZTF18actaawg,0.10030313
YSO,2,2459524.8752315,18.988672,ZTF18actaawg,0.08347429
YSO,1,2459522.873044,20.071842,ZTF18actaawg,0.13822103
YSO,2,2459522.8369329,18.368216,ZTF18actaawg,0.06096979
YSO,2,2459518.9839236,19.096212,ZTF18actaawg,0.10845987500000001
YSO,2,2459275.7364583,18.75822,ZTF18actaawg,0.14970572000000001
YSO,2,2459271.6486458,19.115705,ZTF18actaawg,0.13353913
YSO,2,2459269.6485995,19.572256,ZTF18actaawg,0.20102967
YSO,2,2459260.7123264,18.424734,ZTF18actaawg,0.09559299
YSO,2,2459248.6685532,19.852152,ZTF18actaawg,0.1592788
YSO,2,2459230.7496528,19.458525,ZTF18actaawg,0.16870971
YSO,2,2459228.7312384,19.407162,ZTF18actaawg,0.13025588
YSO,2,2459226.7555556,19.67563,ZTF18actaawg,0.20249115
YSO,2,2459222.7561227,19.764376,ZTF18actaawg,0.15686099
YSO,2,2459220.7758333,19.84742,ZTF18actaawg,0.19710615
YSO,2,2459189.849838,18.115238,ZTF18actaawg,0.06477201
YSO,2,2459187.9000116,18.073345,ZTF18actaawg,0.07889467
YSO,2,2459181.8356019,18.717728,ZTF18actaawg,0.18752082
YSO,2,2459179.8369792,18.438866,ZTF18actaawg,0.08907787
YSO,1,2459170.9220255,20.025255,ZTF18actaawg,0.13472585
YSO,2,2459170.9004167,18.241484,ZTF18actaawg,0.07695521400000001
YSO,2,2459168.8359144,19.21602,ZTF18actaawg,0.16516553
YSO,2,2459167.9777894,19.505795,ZTF18actaawg,0.16041581
YSO,1,2459165.8772801,19.844448,ZTF18actaawg,0.13793809999999998
YSO,2,2459165.8399537,18.169716,ZTF18actaawg,0.059407234
YSO,2,2459158.8801157,18.067347,ZTF18actaawg,0.0922938
YSO,2,2459155.9214005,18.748585,ZTF18actaawg,0.09211398
YSO,2,2459140.8742824,19.10719,ZTF18actaawg,0.13853374000000002
YSO,2,2459124.9443403,19.128065,ZTF18actaawg,0.16488639
YSO,2,2459112.9814815,19.123684,ZTF18actaawg,0.12039801500000001
YSO,2,2459110.9818403,18.579927,ZTF18actaawg,0.09274084
YSO,2,2459108.9842477,18.693354,ZTF18actaawg,0.09491405
YSO,2,2459096.9643056,18.216969,ZTF18actaawg,0.10345659
YSO,2,2459095.9678472,18.504475,ZTF18actaawg,0.101961546
YSO,2,2458860.8323148,18.752037,ZTF18actaawg,0.17930976
YSO,2,2458860.7309491,18.707775,ZTF18actaawg,0.1321926
YSO,2,2458852.678125,19.56826,ZTF18actaawg,0.2049001
YSO,1,2458812.9127431,20.188972,ZTF18actaawg,0.20983571
YSO,2,2458812.8128241,18.365318,ZTF18actaawg,0.08571949999999999
YSO,2,2458805.8777546,18.799395,ZTF18actaawg,0.11207009
YSO,2,2458795.9271296,18.040676,ZTF18actaawg,0.07672632
YSO,1,2458789.9395833,19.930187,ZTF18actaawg,0.18432905
Unknown,1,2459827.9483796,19.393278,ZTF18acrvale,0.19717725
Unknown,2,2459640.6365162,18.119404,ZTF18acrvale,0.06685612
Unknown,2,2459638.6924074,17.9174,ZTF18acrvale,0.15127294
Unknown,2,2459629.6478819,18.129469,ZTF18acrvale,0.08164455
Unknown,1,2459537.900625,19.189045,ZTF18acrvale,0.11464234000000001
Unknown,2,2459537.8793056,18.235912,ZTF18acrvale,0.06554551
Unknown,2,2459532.8787616,18.951094,ZTF18acrvale,0.0901395
Unknown,2,2459530.8752083,18.258837,ZTF18acrvale,0.06390206500000001
Unknown,2,2459525.860162,18.011,ZTF18acrvale,0.08660026
Unknown,1,2459525.8388426,18.908192,ZTF18acrvale,0.0916622
Unknown,1,2459523.8709028,19.565187,ZTF18acrvale,0.15140364
Unknown,2,2459523.7891435,18.357557,ZTF18acrvale,0.08352461500000001
Unknown,2,2459521.9434606,17.928501,ZTF18acrvale,0.06448106
Unknown,1,2459521.8374306,19.55345,ZTF18acrvale,0.12530737
Unknown,2,2459517.9232523,19.025953,ZTF18acrvale,0.09977342
Unknown,1,2459509.8915972,19.090023,ZTF18acrvale,0.16375289999999998
Unknown,2,2459509.8428472,17.896147,ZTF18acrvale,0.07056242
Unknown,1,2459503.9615856,19.402597,ZTF18acrvale,0.15277252
Unknown,2,2459496.9250116,18.052776,ZTF18acrvale,0.06293218
Unknown,1,2459496.8958218,19.1492,ZTF18acrvale,0.17417078
Unknown,1,2459489.9828588,18.888897,ZTF18acrvale,0.13030276
Unknown,2,2459489.9400926,17.783197,ZTF18acrvale,0.06663100400000001
Unknown,2,2459484.9754514,17.862198,ZTF18acrvale,0.06870868000000001
Unknown,1,2459484.9205787,18.780266,ZTF18acrvale,0.13488841000000001
Unknown,1,2459474.9420255,20.502085,ZTF18acrvale,0.21467835000000002
Unknown,2,2459468.9843287,17.989916,ZTF18acrvale,0.060985893000000006
Unknown,1,2459468.9646991,19.399904,ZTF18acrvale,0.13465907
Unknown,1,2459466.9434606,18.453533,ZTF18acrvale,0.08797455600000001
Unknown,1,2459464.9659375,19.299383,ZTF18acrvale,0.131454
Unknown,2,2459462.9361111,17.97939,ZTF18acrvale,0.05129554
Unknown,2,2459460.963912,19.21456,ZTF18acrvale,0.1485648
Unknown,2,2459453.9851389,18.090216,ZTF18acrvale,0.07110174
Unknown,1,2459453.951331,19.202362,ZTF18acrvale,0.19621719999999998
Unknown,2,2459294.692419,17.789562,ZTF18acrvale,0.07144947
Unknown,1,2459292.651412,19.309107,ZTF18acrvale,0.13373502
Unknown,1,2459290.6765972,19.269789,ZTF18acrvale,0.14987342
Unknown,1,2459280.7225,19.173307,ZTF18acrvale,0.14875966000000002
Unknown,2,2459280.6665972,17.82327,ZTF18acrvale,0.05488037
Unknown,2,2459276.6501736,18.030361,ZTF18acrvale,0.06554346
